81;502
5391;518
5401;513
5411;519
5422;506
5433;523
5443;517
5453;509
5464;512
5474;510
5484;513
5494;504
5506;514
5516;518
5526;516
5536;519
5547;517
5557;507
5568;526
5578;503
5588;521
5599;516
5609;516
5619;521
5629;520
5641;516
5651;527
5661;521
5671;513
5682;523
5692;518
5703;518
5713;513
5724;510
5734;512
5744;508
5754;510
5766;515
5776;502
5786;515
5796;514
5807;506
5817;503
5827;509
5838;499
5849;496
5859;491
5869;507
5879;505
5890;512
5901;500
5911;517
5921;500
5932;502
5942;497
5952;513
5962;514
5974;511
5984;506
5994;515
6004;515
6014;520
6025;502
6036;514
6046;509
6056;496
6067;518
6077;515
6087;512
6098;521
6109;516
6119;511
6129;517
6139;503
6150;509
6160;495
6171;505
6181;513
6192;517
6202;527
6212;509
6222;519
6234;522
6244;505
6254;517
6264;502
6275;515
6285;521
6295;517
6306;514
6317;522
6327;497
6337;509
6347;503
6358;499
6369;504
6379;513
6389;509
6400;496
6410;502
6420;511
6431;501
6441;488
6452;512
6462;510
6472;499
6482;521
6494;509
6504;508
6514;517
6524;514
6535;520
6545;519
6555;516
6566;524
6577;505
6587;522
6597;525
6607;521
6618;509
6628;512
6639;516
6649;507
6660;502
6670;520
6680;520
6690;515
6702;518
6712;510
6722;495
6732;512
6743;514
6753;499
6764;510
6774;501
6785;502
6795;504
6805;505
6815;527
6825;503
6837;509
6847;508
6857;500
6867;514
6878;499
6888;518
6899;517
6909;514
6920;505
6930;511
6940;503
6950;499
6962;513
6972;515
6982;504
6992;502
7003;516
7013;508
7023;496
7034;499
7045;511
7055;495
7065;515
7075;510
7086;516
7097;515
7107;512
7117;517
7128;517
7138;510
7148;521
7158;504
7170;523
7180;519
7190;507
7200;501
7211;513
7221;507
7232;506
7242;515
7252;519
7263;513
7273;507
7283;503
7293;515
7305;518
7315;521
7325;501
7335;515
7346;520
7356;515
7367;512
7377;496
7388;512
7398;499
7408;500
7418;513
7430;506
7440;504
7450;517
7460;519
7471;520
7481;519
7491;516
7502;520
7513;517
7523;517
7533;503
7543;511
7554;515
7565;509
7575;513
7585;498
7596;516
7606;498
7616;506
7626;499
7638;513
7648;520
7658;508
7668;522
7678;514
7689;496
7700;503
7710;512
7720;514
7731;513
7741;509
7751;518
7762;509
7773;498
7783;520
7793;509
7803;512
7814;512
7824;501
7835;500
7845;506
7856;502
7866;501
7876;514
7886;500
7898;519
7908;508
7918;512
7928;517
7939;512
7949;507
7959;512
7970;520
7981;507
7991;494
8001;511
8011;507
8022;511
8033;509
8043;501
8053;500
8064;506
8074;507
8084;517
8095;513
8105;514
8116;502
8126;510
8136;522
8146;525
8158;507
8168;527
8178;515
8188;501
8199;520
8209;513
8219;514
8230;510
8241;504
8251;497
8261;506
8271;513
8282;514
8292;513
8303;518
8313;504
8324;508
8334;514
8344;496
8354;505
8366;509
8376;502
8386;518
8396;507
8407;512
8417;512
20
5161;513
5173;522
5183;509
5193;505
5203;499
5214;508
5224;512
5235;515
5245;511
5256;506
5266;512
5276;511
5286;519
5298;504
5308;507
5318;505
5328;511
5339;500
5349;506
5359;518
5370;519
5381;512
5391;514
5401;525
5411;507
5422;529
5433;512
5443;525
5453;529
5464;511
5474;500
5484;500
5494;508
5506;503
5516;502
5526;504
5536;515
5547;511
5557;508
5568;494
5578;500
5588;500
5599;498
5609;500
5619;515
5629;514
5641;513
5651;503
5661;511
5671;505
5682;508
5692;519
5703;524
5713;511
5724;504
5734;497
5744;513
5754;516
5766;510
5776;492
5786;505
5796;506
5807;503
5817;505
5827;507
5838;514
5849;513
5859;516
5869;512
5879;510
5890;507
5901;514
5911;510
5921;517
5932;500
5942;520
5952;524
5962;521
5974;519
5984;508
5994;505
6004;506
6014;518
6025;498
6036;518
6046;516
6056;519
6067;499
6077;492
6087;508
6098;515
6109;511
6119;519
6129;511
6139;506
6150;499
6160;490
6171;507
6181;503
6192;512
6202;512
6212;506
6222;496
6234;496
6244;511
6254;520
6264;516
6275;501
6285;502
6295;512
6306;503
6317;518
6327;500
6337;508
6347;516
6358;512
6369;504
6379;515
6389;504
6400;511
6410;516
6420;516
6431;511
6441;499
6452;520
6462;497
6472;507
6482;518
6494;503
6504;504
6514;518
6524;518
6535;519
6545;506
6555;504
6566;513
6577;502
6587;499
6597;491
6607;502
6618;513
6628;488
6639;512
6649;500
6660;509
6670;514
6680;508
6690;521
6702;519
6712;520
6722;506
6732;507
6743;517
6753;519
6764;502
6774;512
6785;520
6795;497
6805;508
6815;512
6825;511
6837;511
6847;506
6857;508
6867;520
6878;505
6888;498
6899;513
6909;504
6920;514
6930;495
6940;519
6950;504
6962;511
6972;523
6982;517
6992;519
7003;508
7013;496
7023;511
7034;516
7045;499
7055;498
7065;510
7075;513
7086;513
7097;501
7107;517
7117;514
7128;516
7138;520
7148;519
7158;496
7170;505
7180;515
7190;520
7200;505
7211;506
7221;521
7232;497
7242;507
7252;502
7263;501
7273;500
7283;500
7293;495
7305;518
7315;495
7325;499
7335;519
7346;505
7356;497
7367;507
7377;512
7388;515
7398;513
7408;508
7418;527
7430;513
7440;504
7450;525
7460;510
7471;505
7481;516
7491;513
7502;521
7513;516
7523;495
7533;498
7543;506
7554;517
7565;509
7575;491
7585;507
7596;496
7606;520
7616;512
7626;501
7638;503
7648;516
7658;513
7668;522
7678;516
7689;516
7700;521
7710;511
7720;505
7731;501
7741;509
7751;503
7762;511
7773;518
7783;520
7793;509
7803;499
7814;516
7824;512
7835;517
7845;505
7856;505
7866;497
7876;512
7886;503
7898;516
7908;510
7918;520
7928;513
7939;519
7949;507
7959;498
7970;522
7981;511
7991;512
8001;513
8011;514
8022;509
8033;500
8043;512
8053;512
8064;516
8074;511
8084;518
8095;515
8105;508
8116;510
8126;505
8136;512
8146;517
8158;494
8168;522
8178;503
8188;505
8199;520
8209;512
8219;521
8230;520
8241;515
8251;518
8261;500
8271;507
8282;515
8292;507
8303;511
8313;509
8324;510
8334;515
8344;497
8354;518
8366;507
8376;512
8386;504
8396;515
8407;513
8417;519
8428;504
8438;522
8449;517
8459;505
8469;515
8479;504
8489;512
8501;524
8511;500
8521;504
8531;481
8542;468
8552;457
8563;440
8573;411
8584;424
8594;451
8604;460
8614;505
8626;524
8636;548
8646;558
8656;536
8667;559
8677;540
8687;550
8698;548
8709;533
8719;531
8729;511
8739;521
8750;542
8761;512
8771;535
8781;509
8792;518
8802;523
8812;525
8822;509
8834;516
8844;526
8854;505
8864;524
8875;519
8885;521
8896;502
8906;509
8916;518
8927;502
8937;515
8947;518
8957;493
8969;513
8979;515
8989;507
8999;521
9010;495
9020;521
9031;516
9041;518
9052;520
9062;507
9072;502
9082;508
9094;498
9104;508
9114;498
9124;508
9135;520
9145;516
9155;499
9166;520
9177;516
9187;502
9197;522
9207;519
9218;509
9229;517
9239;510
9249;525
9260;499
9270;505
9280;520
9290;495
9302;516
9312;495
9322;493
9332;517
9342;500
9353;477
9364;464
9374;430
9384;432
9395;407
9405;424
9415;436
9426;436
9437;451
9447;467
9457;472
9467;484
9478;487
9488;503
9499;513
9509;509
9520;520
9530;526
9540;513
9550;517
9562;509
9572;526
9582;528
9592;512
9603;515
9613;516
9623;505
9634;514
9645;516
9655;496
9665;514
9675;515
9686;521
9697;513
9707;510
9717;502
9728;508
9738;510
9748;521
9759;499
9769;512
9780;509
9790;509
9800;502
9810;517
9822;497
9832;521
9842;496
9852;497
9863;519
9873;499
9883;516
9894;513
9905;510
9915;517
9925;499
9935;520
9946;520
9956;494
9967;501
9977;518
9988;513
9998;523
10008;510
10019;511
10032;501
10043;508
10054;509
10065;503
10077;511
10088;515
10100;521
10112;522
10123;498
10134;517
10145;512
10158;517
10169;503
10180;503
10191;494
10203;510
10214;520
10226;511
10237;497
10249;503
10260;518
10271;519
10283;507
10295;504
10306;515
10317;516
10329;503
10340;517
10351;516
10363;512
10375;514
10386;500
10397;504
10408;504
10420;506
10432;503
10443;502
10455;520
10466;524
10477;520
10488;502
10501;507
10512;498
10523;510
10534;514
10546;497
10558;489
10569;494
10580;503
10592;507
10603;504
10614;512
10627;493
10638;511
10649;514
10660;512
10672;514
10683;515
10695;506
10706;509
10718;510
10729;521
10740;507
10752;522
10764;504
10775;497
10786;516
10798;514
10809;510
10820;497
10832;523
10844;512
10855;520
10866;505
10877;515
10889;520
10901;517
10912;517
10924;506
10935;523
10946;515
10958;506
10970;518
10981;521
10992;525
11003;510
11015;510
11027;522
11038;518
11049;528
11061;520
11072;523
11083;531
11096;499
11107;509
11118;533
11129;516
11141;526
11152;542
11164;517
11175;525
11187;506
11198;526
11209;514
11220;498
11233;501
11244;483
11255;485
11267;488
11278;487
11290;479
11301;493
11313;482
11324;497
11335;510
11346;581
11359;764
11370;980
11381;991
11393;990
11404;991
11415;991
11427;991
11439;990
11450;990
11461;989
11472;989
11484;991
11496;991
11507;991
11518;990
11530;990
11541;990
11552;913
11565;834
11576;726
11587;609
11598;506
11610;413
11621;334
11633;246
11644;209
11656;229
11667;216
11678;212
11691;184
11702;177
11713;138
11724;89
11735;67
11745;0
11754;0
11764;0
11773;0
11783;0
11792;0
11801;0
11810;0
11820;0
11830;0
11839;0
11848;0
11857;0
11867;0
11876;0
11885;0
11895;0
11905;0
11914;0
11923;0
11932;0
11941;0
11951;0
11961;0
11970;0
11979;0
11988;0
11998;0
12007;0
12016;0
12026;0
12036;0
12045;0
12054;0
12063;0
12072;188
12084;410
12096;525
12107;481
12119;256
12130;0
12139;0
12148;0
12158;0
12168;0
12177;0
12186;0
12195;0
12205;0
12214;0
12224;0
12233;0
12242;0
12252;0
12261;0
12270;0
12279;0
12290;0
12299;0
12308;0
12317;0
12326;0
12336;0
12345;0
12355;0
12364;0
12374;0
12383;0
12392;0
12401;0
12410;0
12420;0
12430;0
12439;0
12448;0
12457;0
12467;0
12476;0
12485;0
12495;0
12505;0
12514;0
12523;0
12532;0
12541;0
12552;0
12561;0
12570;0
12579;0
12589;0
12598;0
12607;0
12616;0
12626;0
12636;0
12645;0
12654;0
12663;0
12673;0
12682;0
12692;0
12701;0
12710;0
12720;0
12729;0
12738;0
12747;0
12758;0
12767;0
12776;0
12785;0
12794;0
12804;0
12813;0
12823;0
12832;0
12841;0
12851;0
12860;0
12869;0
12878;0
12889;0
12898;0
12907;0
12916;0
12925;0
12935;0
12944;0
12954;0
12963;0
12973;0
12982;0
12991;0
13000;0
13009;0
13020;0
13029;0
13038;0
13047;0
13057;0
13066;0
13075;0
13084;0
13094;0
13104;0
13113;0
13122;0
13131;0
13140;0
13150;0
13160;0
13169;0
13178;0
13188;0
13197;0
13206;0
13215;0
13225;0
13235;0
13244;0
13253;0
13262;0
13272;0
13281;0
13291;0
13300;0
13309;0
13319;0
13328;0
13337;0
13346;0
13357;0
13366;0
13375;0
13384;0
13393;0
13403;0
13412;0
13422;0
13431;0
13441;0
13450;0
13459;0
13468;0
13477;0
13488;0
13497;0
13506;0
13515;0
13524;0
13534;0
13543;0
13553;0
13562;0
13572;0
13581;0
13590;0
13599;0
13608;0
13618;0
13628;0
13637;0
13646;0
13656;0
13665;0
13674;0
13683;0
13693;0
13703;0
13712;0
13721;0
13730;0
13740;0
13749;0
13759;0
13768;0
13777;0
13787;0
13796;0
13805;0
13814;0
13825;0
13834;0
13843;0
13852;0
13861;0
13871;0
13880;0
13890;0
13899;0
13908;0
13918;0
13927;0
13936;0
13945;0
13956;0
13965;0
13974;0
13983;0
13992;0
14002;0
14011;0
14021;0
14030;0
14040;0
14049;0
14058;0
14067;0
14076;0
14087;0
14096;0
14105;0
14114;0
14124;0
14133;0
14142;0
14152;0
14161;0
14171;0
14180;0
14189;0
14198;0
14208;0
14217;0
14227;0
14236;0
14245;0
14255;0
14264;0
14273;0
14282;0
14292;0
14302;0
14311;0
14320;0
14329;0
14339;0
14348;0
14358;0
14367;0
14376;0
14386;0
14395;0
14404;0
14413;0
14424;0
14433;0
14442;0
14451;0
14460;0
14470;0
14479;0
14489;0
14498;0
14508;0
14517;0
14526;0
14535;0
14544;0
14555;0
14564;0
14573;0
14582;0
14592;0
14601;0
14610;0
14620;0
14629;0
14639;0
14648;0
14657;0
14666;0
14675;0
14686;0
14695;0
14704;0
14713;0
14723;0
14732;0
14741;0
14751;0
14760;0
14770;0
14779;0
14788;0
14797;0
14807;0
14816;0
14826;0
14835;0
14844;0
14854;0
14863;0
14872;0
14881;0
14892;0
14901;0
14910;0
14919;0
14928;0
14938;0
14947;0
14957;0
14966;0
14976;0
14985;0
14994;0
15003;0
15012;0
15023;0
15032;0
15041;0
15050;0
15059;0
15069;0
15078;0
15088;0
15097;0
15107;0
15116;0
15125;0
15134;0
15143;0
15154;0
15163;0
15172;0
15181;0
15191;0
15200;0
15209;0
15219;0
15228;0
15238;0
15247;0
15256;0
15265;0
15275;0
15285;0
15294;0
15303;0
15312;0
15322;0
15331;0
15340;0
15350;0
15360;0
15369;0
15378;0
15387;0
15396;0
15406;0
15415;0
15425;0
15434;0
15443;0
15453;0
15462;0
15471;0
15480;0
15491;0
15500;0
15509;0
15518;0
15527;0
15537;0
15546;0
15556;0
15565;0
15575;0
15584;0
15593;0
15602;0
15611;0
15622;0
15631;0
15640;0
15649;0
15659;0
15668;0
15677;0
15687;0
15696;0
15706;0
15715;0
15724;0
15733;0
15742;0
15753;0
15762;0
15771;0
15780;0
15790;0
15799;0
15808;0
15818;0
15827;0
15837;0
15846;0
15855;0
15864;0
15874;0
15884;0
15893;0
15902;0
15911;0
15921;0
15930;0
15939;0
15949;0
15959;0
15968;0
15977;0
15986;0
15995;0
16005;0
16014;0
16024;0
16033;0
16043;0
16052;0
16061;0
16070;0
16079;0
16090;0
16099;0
16108;0
16117;0
16126;0
16136;0
16145;0
16155;0
16164;0
16174;0
16183;0
16192;0
16201;0
16210;0
16221;0
16230;0
16239;0
16248;0
16258;0
16267;0
16276;0
16286;0
16295;0
16305;0
16314;0
16323;0
16332;0
16342;0
16352;0
16361;0
16370;0
16379;0
16389;0
16398;0
16407;0
16417;0
16427;0
16436;0
16445;0
16454;0
16463;0
16473;0
16483;0
16492;0
16501;0
16510;0
16520;0
16529;0
16538;0
16548;0
16558;0
16567;0
16576;0
16585;0
16594;0
16604;0
16613;0
16623;0
16632;0
16642;0
16651;0
16660;0
16669;0
16678;0
16689;0
16698;0
16707;0
16716;0
16726;0
16735;0
16744;0
16754;0
16763;0
16773;0
16782;0
16791;0
16800;0
16809;0
16820;0
16829;0
16838;0
16847;0
16857;0
16866;0
16875;0
16885;0
16894;0
16904;78
16914;152
16925;280
16936;346
16949;443
16960;552
16971;643
16983;738
16994;809
17005;871
17017;903
17029;901
17040;895
17051;861
17062;822
17074;767
17086;717
17097;663
17108;617
17120;569
17131;528
17142;522
17155;481
17166;446
17177;431
17188;418
17200;411
17211;409
17223;397
17234;419
17246;415
17257;445
17268;436
17281;466
17292;463
17303;464
17314;479
17326;471
17337;453
17349;455
17360;459
17372;446
17383;424
17394;421
17405;419
17418;403
17429;424
17440;412
17452;391
17463;413
17474;386
17486;385
17498;404
17509;383
17520;405
17531;404
17544;405
17555;414
17566;392
17577;416
17589;405
17600;410
17611;410
17624;399
17635;405
17646;431
17657;427
17669;425
17681;432
17692;425
17703;410
17715;421
17726;402
17737;401
17750;386
17761;402
17772;388
17783;419
17795;487
17806;543
17818;605
17829;671
17841;729
17852;767
17863;773
17874;775
17887;774
17898;728
17909;694
17921;666
17932;623
17943;587
17955;545
17967;521
17978;504
17989;475
18000;445
18013;436
18024;421
18035;391
18046;414
18058;409
18069;413
18081;442
18093;457
18104;470
18115;483
18126;496
18138;479
18150;504
18161;496
18172;475
18184;461
18195;459
18206;467
18219;453
18230;446
18241;449
18252;441
18264;437
18275;424
18287;436
18298;434
18310;433
18321;416
18332;438
18343;439
18356;440
18367;439
18378;432
18390;431
18401;441
18413;428
18424;449
18436;428
18447;451
18458;430
18469;442
18482;428
18493;445
18504;416
18515;432
18527;429
18538;412
18550;423
18562;429
18573;426
18584;428
18595;432
18607;445
18619;489
18630;529
18641;608
18653;664
18664;724
18675;780
18688;802
18699;829
18710;835
18721;809
18733;785
18745;746
18756;688
18767;661
18779;617
18790;581
18801;539
18813;530
18825;507
18836;488
18847;483
18859;477
18870;460
18882;473
18893;482
18905;487
18916;503
18927;510
18938;524
18951;518
18962;546
18973;519
18984;542
18996;520
19007;538
19019;520
19031;512
19042;503
19053;477
19064;469
19076;468
19088;462
19099;444
19110;447
19122;428
19133;447
19145;438
19156;433
19168;455
19179;446
19190;453
19202;455
19214;439
19225;456
19236;441
19248;443
19259;440
19270;454
19282;442
19294;455
19305;447
19316;437
19328;441
19339;433
19351;431
19362;437
19374;427
19385;436
19396;434
19407;419
19420;415
19431;431
19442;460
19453;527
19465;584
19477;651
19488;726
19500;800
19511;868
19522;902
19533;925
19546;911
19557;898
19568;861
19579;808
19591;771
19602;724
19614;681
19625;639
19637;603
19648;581
19659;559
19671;537
19683;517
19694;529
19705;514
19717;510
19728;515
19739;509
19751;516
19763;529
19774;527
19785;529
19796;518
19808;518
19820;525
19831;515
19843;521
19854;503
19865;510
19877;483
19889;471
19900;463
19911;472
19922;465
19934;459
19946;446
19957;460
19969;439
19980;454
19991;452
20002;448
20015;445
20026;433
20037;419
20048;428
20060;412
20071;425
20083;420
20094;431
20106;434
20117;427
20128;435
20140;436
20152;421
20163;423
20174;420
20186;431
20197;445
20209;442
20220;431
20232;434
20243;415
20254;422
20265;405
20278;422
20289;448
20300;516
20312;581
20323;655
20334;747
20346;823
20358;896
20369;943
20380;965
20391;943
20403;920
20415;901
20426;834
20438;785
20449;727
20460;681
20471;623
20484;586
20495;535
20506;511
20517;501
20529;480
20540;436
20552;441
20563;420
20575;437
20586;435
20597;434
20610;446
20621;463
20632;488
20643;484
20655;490
20666;493
20678;485
20689;479
20701;467
20712;470
20723;455
20734;443
20747;431
20758;419
20769;416
20781;431
20792;417
20803;423
20815;423
20827;421
20838;398
20849;415
20860;396
20872;414
20884;400
20895;415
20907;408
20918;413
20929;399
20941;420
20953;407
20964;419
20975;416
20986;415
20998;416
21010;420
21021;409
21032;411
21044;411
21055;406
21066;395
21079;392
21090;382
21101;407
21112;423
21124;493
21135;554
21147;638
21158;722
21170;802
21181;879
21192;929
21203;938
21216;956
21227;944
21238;903
21250;853
21261;796
21272;719
21284;645
21296;585
21307;534
21318;502
21329;460
21342;431
21353;409
21364;401
21376;414
21387;416
21398;460
21410;476
21422;524
21433;545
21444;580
21455;621
21467;628
21479;661
21490;644
21501;649
21513;639
21524;620
21535;590
21548;552
21559;515
21570;460
21581;422
21593;382
21604;344
21616;320
21627;310
21639;289
21650;272
21661;280
21673;242
21685;248
21696;282
21707;261
21719;258
21730;295
21742;288
21753;320
21765;342
21776;361
21787;357
21798;371
21811;390
21822;406
21833;407
21844;417
21856;413
21867;413
21879;405
21891;391
21902;396
21913;430
21924;482
21936;556
21948;642
21959;742
21970;842
21982;932
21993;983
22004;984
22017;984
22028;984
22039;983
22050;931
22062;886
22074;816
22085;746
22096;669
22108;620
22119;575
22130;516
22142;510
22154;476
22165;438
22176;428
22188;406
22199;414
22211;412
22222;433
22234;448
22245;467
22256;481
22267;471
22280;496
22291;506
22302;506
22313;497
22325;497
22336;484
22348;479
22360;471
22371;455
22382;441
22393;418
22406;415
22417;400
22428;383
22439;388
22451;366
22462;362
22474;375
22486;355
22497;371
22508;358
22519;365
22531;345
22543;350
22554;368
22565;346
22577;353
22588;350
22599;374
22611;370
22623;351
22634;365
22645;380
22657;362
22668;358
22680;391
22691;416
22703;462
22714;517
22725;606
22736;689
22749;788
22760;892
22771;956
22782;984
22794;984
22806;984
22817;983
22829;949
22840;903
22851;823
22862;756
22875;700
22886;636
22897;563
22908;509
22920;484
22931;434
22943;409
22955;385
22966;380
22977;379
22988;375
23000;406
23012;424
23023;420
23034;434
23046;450
23057;469
23068;484
23080;491
23092;488
23103;479
23114;466
23126;454
23138;445
23149;449
23160;432
23172;419
23183;397
23194;393
23206;384
23218;397
23229;380
23240;386
23251;387
23263;368
23275;368
23286;381
23298;379
23309;366
23320;377
23331;372
23344;364
23355;363
23366;372
23377;357
23389;354
23400;400
23412;435
23424;517
23435;579
23446;677
23457;743
23470;819
23481;854
23492;882
23503;885
23515;867
23526;826
23538;751
23549;704
23561;645
23572;585
23583;521
23595;477
23607;442
23618;393
23629;358
23641;356
23652;344
23663;346
23675;359
23687;350
23698;401
23709;424
23720;447
23732;470
23744;482
23755;513
23767;518
23778;535
23789;527
23800;530
23813;520
23824;524
23835;514
23846;508
23858;483
23870;457
23881;436
23892;428
23904;424
23915;416
23926;393
23939;398
23950;397
23961;396
23972;398
23984;393
23995;390
24007;389
24018;384
24030;373
24041;390
24052;392
24064;387
24076;410
24087;435
24098;481
24110;558
24121;626
24132;710
24144;771
24156;828
24167;831
24178;848
24189;813
24201;768
24213;706
24224;650
24236;595
24247;545
24258;486
24270;460
24282;432
24293;407
24304;363
24315;361
24327;361
24339;360
24350;361
24361;359
24373;394
24384;402
24395;441
24408;450
24419;463
24430;491
24441;500
24453;500
24464;503
24476;479
24487;465
24499;474
24510;440
24521;431
24534;416
24545;413
24556;398
24567;386
24579;378
24590;372
24602;348
24613;373
24625;362
24636;376
24647;377
24658;391
24671;390
24682;400
24693;410
24705;417
24716;411
24727;423
24739;424
24751;424
24762;439
24773;453
24784;474
24796;521
24808;576
24819;627
24830;689
24842;728
24853;768
24864;789
24877;785
24888;773
24899;724
24910;691
24922;656
24933;601
24945;545
24956;520
24968;494
24979;466
24990;420
25003;394
25014;383
25025;391
25036;377
25048;389
25059;400
25071;398
25082;404
25094;432
25105;437
25116;432
25127;449
25140;451
25151;438
25162;445
25174;450
25185;441
25196;434
25208;442
25220;432
25231;434
25242;436
25253;428
25266;423
25277;413
25288;417
25299;398
25311;396
25322;412
25334;405
25346;417
25357;420
25368;420
25379;418
25391;413
25403;411
25414;413
25425;408
25437;424
25448;419
25459;428
25472;405
25483;414
25494;428
25505;433
25517;447
25528;481
25540;517
25551;561
25563;583
25574;622
25585;651
25596;675
25609;649
25620;646
25631;601
25643;569
25654;537
25665;486
25677;465
25689;440
25700;412
25711;388
25722;345
25735;356
25746;353
25757;321
25768;349
25780;346
25791;380
25803;392
25815;416
25826;413
25837;442
25848;453
25860;450
25872;462
25883;452
25894;446
25906;449
25917;440
25928;421
25940;419
25952;414
25963;420
25974;410
25986;386
25997;408
26009;402
26020;402
26032;409
26043;407
26054;401
26066;415
26078;414
26089;427
26100;412
26112;429
26123;419
26135;424
26146;414
26158;432
26169;427
26180;432
26191;414
26204;424
26215;424
26226;429
26237;438
26249;459
26260;491
26272;519
26284;551
26295;580
26306;607
26317;622
26329;624
26341;602
26352;601
26363;575
26375;556
26386;524
26397;505
26409;481
26421;440
26432;408
26443;393
26455;391
26467;387
26478;388
26489;385
26501;377
26512;410
26523;412
